user_id,workout_id,timestamp,action,session_id
3512,3,1759315784,start,1
1827,5,1759316181,end,2
4199,4,1759316365,end,1
2079,3,1759316421,start,1
1661,3,1759316602,start,1
3512,3,1759316704,end,1
2066,4,1759316802,start,1
4199,2,1759316877,start,2
3925,4,1759317018,end,2
2257,3,1759317093,start,1
4895,3,1759317421,start,1
1661,3,1759317675,end,1
2079,3,1759318288,end,1
2066,4,1759318439,end,1
2066,5,1759318851,start,2
2257,3,1759319041,end,1
4199,2,1759319256,end,2
3423,1,1759319593,start,1
4895,3,1759319656,end,1
2257,3,1759319671,start,2
2066,5,1759320177,end,2
2189,1,1759320266,start,1
2257,3,1759320594,end,2
2066,1,1759320788,start,3
4698,3,1759320994,start,1
3423,1,1759321619,end,1
2189,1,1759321821,end,1
2066,1,1759321876,end,3
4698,3,1759323319,end,1
4698,5,1759323861,start,2
4698,5,1759324915,end,2
4683,5,1759324973,start,1
1406,2,1759325056,start,1
2005,4,1759325601,start,1
1406,2,1759326127,end,1
4683,5,1759326433,end,1
2005,4,1759327034,end,1
4153,4,1759327214,start,1
4153,4,1759328433,end,1
1237,4,1759329452,start,1
4297,1,1759329681,start,1
3004,2,1759330108,start,1
1237,4,1759330637,end,1
4297,1,1759330666,end,1
3004,2,1759332315,end,1
1826,4,1759332937,start,1
1826,4,1759334000,end,1
4071,5,1759334322,start,1
1826,5,1759334695,start,2
4804,3,1759335013,start,1
3920,3,1759335251,start,1
4071,5,1759335360,end,1
1826,5,1759336651,end,2
3920,3,1759336669,end,1
4804,3,1759337261,end,1
3485,3,1759339669,start,1
3485,3,1759342098,end,1
1817,3,1759342523,start,1
4730,5,1759343363,start,1
1817,3,1759344338,end,1
4730,5,1759345181,end,1
1306,1,1759345389,start,1
2859,1,1759346705,start,1
3679,2,1759347639,start,1
2859,1,1759347712,end,1
4119,5,1759347964,start,1
1306,1,1759348088,end,1
4018,2,1759348270,start,1
3679,2,1759348627,end,1
4824,3,1759348765,start,1
4018,2,1759349476,end,1
4119,5,1759349557,end,1
3395,4,1759349874,start,1
4119,1,1759350080,start,2
4824,3,1759350115,end,1
3849,5,1759350423,start,1
3395,4,1759350925,end,1
3395,1,1759351595,start,2
1602,4,1759351713,start,1
2124,2,1759351796,start,1
4119,1,1759351913,end,2
3849,5,1759352245,end,1
1602,4,1759352721,end,1
3849,5,1759353062,start,2
1602,1,1759353085,start,2
3395,1,1759353232,end,2
2124,2,1759353315,end,1
1602,1,1759354424,end,2
3849,5,1759354462,end,2
1602,3,1759354962,start,3
4752,1,1759355110,start,1
1817,2,1759356310,start,1
2879,3,1759356799,start,1
1602,3,1759357284,end,3
1817,2,1759357669,end,1
4752,1,1759357756,end,1
4752,2,1759358098,start,2
1013,4,1759358489,start,1
2879,3,1759358602,end,1
4752,2,1759359026,end,2
1338,2,1759359526,start,1
4861,5,1759360014,start,1
1013,4,1759360048,end,1
4861,5,1759361004,end,1
3748,1,1759361006,start,1
3296,5,1759361080,start,1
3326,5,1759361094,start,1
1338,2,1759361194,end,1
4861,5,1759361443,start,2
3296,5,1759362087,end,1
3001,4,1759362172,start,1
3748,1,1759362368,end,1
4861,5,1759362448,end,2
3326,5,1759362763,end,1
4861,3,1759363232,start,3
3658,1,1759363439,start,1
3001,4,1759363501,end,1
3001,5,1759364102,start,2
3658,1,1759364640,end,1
4861,3,1759364680,end,3
3658,3,1759365437,start,2
3001,5,1759366121,end,2
3658,3,1759366545,end,2
3242,3,1759368308,start,1
1312,4,1759368417,start,1
2863,1,1759368426,start,1
1807,3,1759369851,start,1
1312,4,1759369935,end,1
2349,1,1759370285,start,1
1684,2,1759370366,start,1
2863,1,1759370512,end,1
1312,3,1759370617,start,2
1412,3,1759370694,start,1
3242,3,1759370750,end,1
2554,2,1759371218,start,1
3242,4,1759371258,start,2
1684,2,1759371374,end,1
1807,3,1759371591,end,1
2349,1,1759371635,end,1
1312,3,1759371678,end,2
1684,4,1759371867,start,2
1807,3,1759372088,start,2
2561,3,1759372206,start,1
2349,2,1759372451,start,2
1412,3,1759372565,end,1
2561,3,1759373332,end,1
3242,4,1759373371,end,2
1807,3,1759373373,end,2
2554,2,1759373554,end,1
2349,2,1759373726,end,2
2561,3,1759373960,start,2
1684,4,1759374361,end,2
1513,1,1759374546,start,1
2561,3,1759375688,end,2
1513,1,1759376238,end,1
4166,2,1759376798,start,1
4493,3,1759378650,start,1
2368,1,1759378967,start,1
2601,1,1759379025,start,1
4166,2,1759379132,end,1
1074,5,1759379501,start,1
2145,4,1759380091,start,1
3588,3,1759380366,start,1
1654,1,1759380460,start,1
1074,5,1759380520,end,1
2601,1,1759380547,end,1
4493,3,1759381187,end,1
3059,1,1759381200,start,1
1074,5,1759381236,start,2
2368,1,1759381536,end,1
2145,4,1759382232,end,1
3059,1,1759382290,end,1
1654,1,1759382309,end,1
3588,3,1759382779,end,1
1074,5,1759383629,end,2
3090,1,1759384287,start,1
3090,1,1759386003,end,1
4079,1,1759386630,start,1
1308,5,1759387004,start,1
3795,4,1759387184,start,1
3774,5,1759387708,start,1
4614,2,1759387937,start,1
1308,5,1759388270,end,1
1308,5,1759388860,start,2
3795,4,1759388912,end,1
4079,1,1759389280,end,1
3774,5,1759389287,end,1
3795,1,1759389304,start,2
2974,2,1759389838,start,1
4614,2,1759390015,end,1
3795,1,1759390382,end,2
1308,5,1759390538,end,2
2974,2,1759391051,end,1
4567,5,1759391294,start,1
3111,3,1759391630,start,1
4567,5,1759393544,end,1
3111,3,1759394259,end,1
3101,5,1759396515,start,1
3101,5,1759398350,end,1
2250,4,1759398381,start,1
4003,4,1759399896,start,1
2250,4,1759399990,end,1
2250,3,1759400502,start,2
2564,1,1759401396,start,1
2637,2,1759401608,start,1
4003,4,1759401930,end,1
4003,1,1759402249,start,2
2564,1,1759402550,end,1
2250,3,1759402745,end,2
2208,3,1759403013,start,1
1760,4,1759403054,start,1
2250,2,1759403125,start,3
4310,3,1759403422,start,1
4003,1,1759403823,end,2
2637,2,1759404039,end,1
2250,2,1759404276,end,3
2208,3,1759404360,end,1
2208,2,1759404858,start,2
2733,2,1759404919,start,1
4236,5,1759405433,start,1
1760,4,1759405486,end,1
4310,3,1759405526,end,1
1760,1,1759406070,start,2
2208,2,1759406907,end,2
4236,5,1759407090,end,1
2733,2,1759407092,end,1
2733,4,1759407405,start,2
1760,1,1759407485,end,2
4236,1,1759407928,start,2
4261,3,1759407961,start,1
2016,3,1759408202,start,1
1826,1,1759408402,start,1
1594,5,1759408716,start,1
2733,4,1759408997,end,2
4261,3,1759409156,end,1
1246,2,1759409348,start,1
2016,3,1759409785,end,1
1735,2,1759410059,start,1
1826,1,1759410198,end,1
4236,1,1759410213,end,2
1594,5,1759410549,end,1
3420,3,1759411444,start,1
1735,2,1759411582,end,1
1246,2,1759411722,end,1
1735,1,1759412003,start,2
1246,1,1759412305,start,2
3420,3,1759412506,end,1
1539,3,1759413371,start,1
1539,5,1759413794,start,1
1246,1,1759413853,end,2
1428,1,1759413971,start,1
1700,4,1759414132,start,1
1539,3,1759414375,end,1
1735,1,1759414530,end,2
1539,5,1759414829,start,2
4173,5,1759415026,start,1
4614,3,1759415209,start,1
1700,4,1759415788,end,1
1428,1,1759416012,end,1
1539,5,1759416248,end,1
1700,4,1759416324,start,2
1428,1,1759416326,start,2
4173,5,1759416473,end,1
4614,3,1759416842,end,1
1539,5,1759417407,end,2
1428,1,1759417516,end,2
1700,4,1759418044,end,2
2093,2,1759418288,start,1
2904,1,1759418934,start,1
2093,2,1759419322,end,1
2134,4,1759419451,start,1
2093,3,1759420136,start,2
2904,1,1759420467,end,1
2134,4,1759420511,end,1
2134,1,1759421116,start,2
2093,3,1759421507,end,2
2134,1,1759422123,end,2
1410,2,1759422502,start,1
2134,2,1759422745,start,3
3919,5,1759423374,start,1
2134,2,1759423958,end,3
1410,2,1759424259,end,1
3919,5,1759424522,end,1
4142,3,1759424779,start,1
3919,2,1759425048,start,2
4142,3,1759426059,end,1
4142,4,1759426929,start,2
3919,2,1759427058,end,2
1783,5,1759427388,start,1
2750,1,1759429056,start,1
4142,4,1759429124,end,2
1783,5,1759429193,end,1
2750,1,1759430449,end,1
4242,5,1759430580,start,1
3075,4,1759430939,start,1
2750,5,1759431242,start,2
4242,5,1759431929,end,1
3075,4,1759432144,end,1
3582,3,1759432358,start,1
2750,5,1759432833,end,2
3582,3,1759433540,end,1
3649,4,1759435792,start,1
1819,2,1759436364,start,1
2336,3,1759436694,start,1
3649,4,1759437043,end,1
2191,3,1759437158,start,1
3919,1,1759437262,start,1
1819,2,1759437532,end,1
2336,3,1759437629,end,1
2191,3,1759438753,end,1
3919,1,1759439180,end,1
4609,1,1759439456,start,1
1946,1,1759439690,start,1
1946,1,1759440859,end,1
1136,2,1759441196,start,1
4609,1,1759441309,end,1
1946,1,1759441568,start,2
1987,5,1759441622,start,1
1136,2,1759442481,end,1
4021,3,1759442508,start,1
3468,4,1759442616,start,1
2907,1,1759442822,start,1
1949,2,1759442848,start,1
1946,1,1759442913,end,2
4523,2,1759443118,start,1
1987,5,1759443416,end,1
1987,3,1759443901,start,2
2907,1,1759444075,end,1
3468,4,1759444365,end,1
1996,1,1759444371,start,1
2907,5,1759444380,start,2
4021,3,1759444419,end,1
4021,1,1759444837,start,2
1949,2,1759444954,end,1
4523,2,1759445018,end,1
1987,3,1759446165,end,2
2907,5,1759446215,end,2
4021,1,1759446374,end,2
1996,1,1759446654,end,1
4021,4,1759446828,start,3
2788,5,1759447395,start,1
3229,1,1759447436,start,1
4021,4,1759448278,end,3
2788,5,1759448482,end,1
3229,1,1759448505,end,1
3910,3,1759449022,start,1
3229,3,1759449046,start,2
2788,1,1759449127,start,2
4993,2,1759449641,start,1
3910,3,1759450042,end,1
2788,1,1759450051,end,2
3229,3,1759450380,end,2
2609,3,1759450384,start,1
3803,4,1759450394,start,1
2788,4,1759450518,start,3
2250,1,1759451021,start,1
4993,2,1759451823,end,1
3090,1,1759451888,start,1
3123,3,1759452043,start,1
2250,1,1759452180,end,1
2609,3,1759452460,end,1
2788,4,1759452878,end,3
3090,1,1759452894,end,1
3803,4,1759452919,end,1
4108,4,1759454422,start,1
3123,3,1759454477,end,1
1919,4,1759454492,start,1
1738,1,1759454939,start,1
4108,4,1759455640,end,1
1738,1,1759456006,end,1
1738,2,1759456446,start,2
1919,4,1759456581,end,1
2126,1,1759456891,start,1
1770,2,1759457685,start,1
2126,1,1759458621,end,1
1738,2,1759458684,end,2
4480,4,1759459004,start,1
1770,2,1759459425,end,1
4585,5,1759460110,start,1
4480,4,1759460538,end,1
3100,2,1759461016,start,1
1563,5,1759461902,start,1
4585,5,1759462712,end,1
4585,4,1759463135,start,2
1563,5,1759463307,end,1
4523,1,1759463446,start,1
3100,2,1759463654,end,1
1388,2,1759463960,start,1
2879,5,1759464073,start,1
4585,4,1759464347,end,2
3742,5,1759464875,start,1
1388,2,1759465355,end,1
2879,5,1759465516,end,1
4523,1,1759465622,end,1
2879,1,1759466178,start,2
2723,1,1759466278,start,1
3742,5,1759467479,end,1
2092,4,1759467592,start,1
2879,1,1759467619,end,2
2723,1,1759468113,end,1
3742,5,1759468158,start,2
2092,4,1759468743,end,1
2116,5,1759468765,start,1
2092,2,1759469557,start,2
2746,4,1759469843,start,1
3742,5,1759470728,end,2
2746,4,1759470752,end,1
4462,2,1759470799,start,1
3921,5,1759471259,start,1
2116,5,1759471396,end,1
4490,2,1759471766,start,1
2092,2,1759471867,end,2
2141,5,1759472261,start,1
2092,2,1759472430,start,3
2308,3,1759472536,start,1
4462,2,1759472814,end,1
4490,2,1759473087,end,1
2141,5,1759473334,end,1
2092,2,1759473388,end,3
3921,5,1759473654,end,1
2141,5,1759473944,start,2
2308,3,1759474836,end,1
4617,2,1759474938,start,1
2141,5,1759475018,end,2
4842,4,1759476064,start,1
4617,2,1759477083,end,1
4842,4,1759478242,end,1
2168,3,1759479168,start,1
1847,5,1759479812,start,1
4473,4,1759480063,start,1
4605,4,1759480610,start,1
2168,3,1759481789,end,1
4473,4,1759482339,end,1
1847,5,1759482381,end,1
1847,4,1759482866,start,2
4605,4,1759483306,end,1
1847,4,1759483952,end,2
3635,3,1759487021,start,1
3387,1,1759487339,start,1
3635,3,1759489111,end,1
3387,1,1759489355,end,1
4731,2,1759490303,start,1
2116,4,1759490407,start,1
4731,2,1759491385,end,1
2116,4,1759491505,end,1
1859,5,1759492208,start,1
2713,1,1759492260,start,1
2116,5,1759492268,start,2
1859,5,1759494092,end,1
2713,1,1759494209,end,1
2116,5,1759494244,end,2
1859,3,1759494528,start,2
4065,4,1759494846,start,1
1083,5,1759495264,start,1
1859,3,1759495483,end,2
1083,5,1759496701,end,1
3555,2,1759496758,start,1
3077,5,1759496838,start,1
4065,4,1759496847,end,1
1083,5,1759497046,start,2
2793,4,1759497634,start,1
3077,5,1759498612,end,1
4911,1,1759498714,start,1
1083,5,1759498830,end,2
2153,4,1759499022,start,1
3077,2,1759499138,start,2
3555,2,1759499231,end,1
2793,4,1759499347,end,1
4911,1,1759500241,end,1
4911,2,1759500814,start,2
3077,2,1759500868,end,2
2153,4,1759501184,end,1
3077,3,1759501237,start,3
2153,1,1759501897,start,2
3077,3,1759502440,end,3
2438,4,1759502911,start,1
4911,2,1759503330,end,2
2438,4,1759503839,end,1
2153,1,1759504551,end,2
4081,5,1759505087,start,1
1091,4,1759506091,start,1
4081,5,1759506776,end,1
3246,4,1759507086,start,1
4344,3,1759507098,start,1
4081,1,1759507548,start,2
4344,3,1759508212,end,1
3246,4,1759508268,end,1
1091,4,1759508432,end,1
4344,4,1759508997,start,2
4652,3,1759510037,start,1
4344,4,1759510048,end,2
4081,1,1759510153,end,2
3345,5,1759510501,start,1
4344,4,1759510579,start,3
1170,4,1759510934,start,1
3345,3,1759511623,start,1
4344,4,1759511806,end,3
3844,4,1759511916,start,1
4652,3,1759512066,end,1
1170,4,1759512320,end,1
3345,5,1759512334,end,1
1863,1,1759512811,start,1
4652,3,1759512881,start,2
1170,4,1759513182,start,2
2434,2,1759513233,start,1
3220,4,1759513267,start,1
3350,5,1759513321,start,1
3345,3,1759513384,end,1
1863,1,1759513829,end,1
3844,4,1759513966,end,1
3350,5,1759514492,end,1
1170,4,1759515011,end,2
3220,4,1759515090,end,1
4652,3,1759515469,end,2
2434,2,1759515697,end,1
2385,1,1759515829,start,1
2385,1,1759516739,end,1
3073,2,1759517307,start,1
3073,2,1759518533,end,1
3073,3,1759518886,start,2
3073,3,1759519805,end,2
3073,1,1759520214,start,3
4582,5,1759520702,start,1
3248,5,1759520747,start,1
3073,1,1759521680,end,3
3248,5,1759522853,end,1
2756,2,1759522923,start,1
2265,4,1759523001,start,1
4582,5,1759523107,end,1
3406,5,1759523191,start,1
3248,5,1759523582,start,2
2756,2,1759523975,end,1
3406,5,1759524468,end,1
2756,1,1759524695,start,2
2265,4,1759524815,end,1
3248,5,1759525118,end,2
2265,1,1759525125,start,2
2265,1,1759527130,end,2
2944,2,1759527186,start,1
2756,1,1759527186,end,2
2573,4,1759527358,start,1
2944,2,1759528522,end,1
2573,4,1759528557,end,1
2957,4,1759529087,start,1
2573,5,1759529139,start,2
2573,5,1759530469,end,2
1773,3,1759531139,start,1
2957,4,1759531387,end,1
2387,5,1759531703,start,1
1773,3,1759532641,end,1
4376,1,1759532853,start,1
4000,5,1759532899,start,1
2387,5,1759533103,end,1
1915,4,1759533409,start,1
4376,1,1759534058,end,1
3803,5,1759534397,start,1
2874,5,1759534460,start,1
4000,5,1759535070,end,1
1915,4,1759535472,end,1
1406,3,1759535684,start,1
1915,5,1759536034,start,2
2874,5,1759536082,end,1
3803,5,1759536746,end,1
2874,4,1759536860,start,2
3749,2,1759537592,start,1
1915,5,1759537681,end,2
1406,3,1759537899,end,1
1145,2,1759538104,start,1
1716,5,1759538661,start,1
4494,5,1759539002,start,1
2874,4,1759539048,end,2
1145,2,1759539187,end,1
2874,1,1759539409,start,3
4312,5,1759539626,start,1
3749,2,1759539802,end,1
1716,5,1759540145,end,1
2874,1,1759540462,end,3
4494,5,1759540529,end,1
1716,2,1759540848,start,2
4993,4,1759541187,start,1
4312,5,1759541746,end,1
4993,4,1759543223,end,1
1716,2,1759543415,end,2
4327,1,1759544280,start,1
4327,1,1759545640,end,1
4985,5,1759549588,start,1
4985,5,1759551148,end,1
4521,2,1759551508,start,1
1760,5,1759552603,start,1
4521,2,1759552868,end,1
4521,1,1759553196,start,2
4648,5,1759553282,start,1
1760,5,1759554438,end,1
4648,5,1759554471,end,1
4521,1,1759555895,end,2
3608,1,1759556292,start,1
1913,1,1759556577,start,1
3620,5,1759556632,start,1
2942,1,1759557112,start,1
3608,1,1759557374,end,1
2126,2,1759557632,start,1
2226,1,1759557766,start,1
3608,5,1759557985,start,2
2942,1,1759558039,end,1
2126,2,1759558858,end,1
3620,5,1759559141,end,1
1913,1,1759559256,end,1
2226,1,1759559538,end,1
2126,1,1759559642,start,2
3608,5,1759560088,end,2
2412,4,1759560248,start,1
3608,4,1759560558,start,3
2126,1,1759561284,end,2
1677,5,1759561567,start,1
3608,4,1759561749,end,3
2412,4,1759562051,end,1
1677,5,1759562601,end,1
4679,4,1759563621,start,1
4985,2,1759565002,start,1
3188,2,1759565116,start,1
2369,4,1759565597,start,1
4679,4,1759565733,end,1
4985,2,1759565977,end,1
4395,5,1759566191,start,1
4985,5,1759566572,start,2
3188,2,1759566688,end,1
4985,5,1759567665,end,2
4395,5,1759567900,end,1
2369,4,1759568088,end,1
2489,1,1759568123,start,1
2369,1,1759568810,start,2
2489,1,1759569074,end,1
1390,5,1759569436,start,1
1248,5,1759569796,start,1
1390,5,1759570488,end,1
2369,1,1759571450,end,2
1248,5,1759571530,end,1
1248,3,1759572067,start,2
2756,1,1759572267,start,1
1178,4,1759572358,start,1
2542,3,1759572843,start,1
3535,3,1759573377,start,1
1248,3,1759573522,end,2
1178,4,1759573670,end,1
2756,1,1759573955,end,1
2756,1,1759574530,start,2
1178,3,1759574566,start,2
2542,3,1759574893,end,1
2910,2,1759575005,start,1
2542,1,1759575203,start,2
2910,2,1759575925,end,1
3535,3,1759576073,end,1
2756,1,1759576259,end,2
1178,3,1759576607,end,2
1178,3,1759577138,start,3
2542,1,1759577848,end,2
1178,3,1759578212,end,3
3549,2,1759579256,start,1
1833,3,1759581449,start,1
3549,2,1759581788,end,1
1670,1,1759582699,start,1
1833,3,1759582802,end,1
1833,1,1759583444,start,2
3628,2,1759583886,start,1
3350,4,1759584385,start,1
1253,3,1759584530,start,1
2241,1,1759584658,start,1
1670,1,1759585208,end,1
1833,1,1759585333,end,2
3350,4,1759585719,end,1
3350,2,1759586192,start,2
2241,1,1759586362,end,1
1253,3,1759586507,end,1
3628,2,1759586532,end,1
1253,1,1759587131,start,2
1091,2,1759588052,start,1
3350,2,1759588070,end,2
1253,1,1759588180,end,2
1677,1,1759588331,start,1
2836,2,1759588701,start,1
2237,4,1759589056,start,1
1091,2,1759589152,end,1
1677,1,1759589647,end,1
1091,5,1759589998,start,2
2237,4,1759590077,end,1
2836,2,1759590704,end,1
1091,5,1759590932,end,2
3325,5,1759591522,start,1
4294,4,1759593342,start,1
2545,3,1759593405,start,1
1398,3,1759593506,start,1
3325,5,1759593777,end,1
1324,3,1759593806,start,1
3325,4,1759594626,start,2
1827,2,1759594779,start,1
4448,2,1759594852,start,1
4294,4,1759595513,end,1
2545,3,1759595625,end,1
1827,2,1759595696,end,1
1324,3,1759595732,end,1
4294,3,1759595849,start,2
1827,1,1759596138,start,2
1398,3,1759596189,end,1
4448,2,1759596337,end,1
3325,4,1759596374,end,2
3432,5,1759596426,start,1
1398,2,1759596816,start,2
1827,1,1759597975,end,2
1398,2,1759598149,end,2
3432,5,1759598432,end,1
4294,3,1759598476,end,2
2654,3,1759600270,start,1
4797,3,1759601174,start,1
4068,3,1759601895,start,1
2453,5,1759602087,start,1
4797,3,1759602469,end,1
2654,3,1759602909,end,1
2453,5,1759603130,end,1
4068,3,1759603160,end,1
3111,2,1759603965,start,1
3524,5,1759604339,start,1
4752,1,1759604568,start,1
4302,2,1759605294,start,1
4752,1,1759605687,end,1
3111,2,1759605786,end,1
2286,5,1759605935,start,1
4752,4,1759606270,start,2
4302,2,1759606404,end,1
3524,5,1759606981,end,1
2286,5,1759607764,end,1
4752,4,1759608420,end,2
2286,5,1759608545,start,2
3995,1,1759608850,start,1
3995,1,1759610017,end,1
3995,5,1759610408,start,2
2286,5,1759611015,end,2
3995,5,1759612275,end,2
1886,5,1759613442,start,1
2733,3,1759613607,start,1
2342,2,1759613749,start,1
1902,2,1759614172,start,1
1886,5,1759614459,end,1
2733,3,1759614731,end,1
2733,3,1759615588,start,2
2342,2,1759615885,end,1
1902,2,1759616148,end,1
1902,3,1759616800,start,2
1022,1,1759616909,start,1
2733,3,1759617275,end,2
1902,3,1759618779,end,2
1022,1,1759618843,end,1
4713,5,1759621154,start,1
2303,4,1759621601,start,1
1970,5,1759621631,start,1
4387,4,1759622762,start,1
1970,5,1759622817,end,1
1970,2,1759623145,start,2
4387,4,1759623690,end,1
4713,5,1759623715,end,1
2303,4,1759624000,end,1
2303,4,1759624402,start,2
4457,2,1759625117,start,1
1970,2,1759625262,end,2
2366,2,1759626188,start,1
4457,2,1759626552,end,1
2303,4,1759626974,end,2
3993,4,1759627145,start,1
2366,2,1759627600,end,1
1086,5,1759627695,start,1
3993,4,1759628605,end,1
2383,4,1759628730,start,1
3993,1,1759629428,start,2
1086,5,1759629608,end,1
2997,1,1759629916,start,1
4758,1,1759630171,start,1
2696,5,1759630526,start,1
3239,3,1759630713,start,1
3993,1,1759630791,end,2
2997,1,1759630847,end,1
2383,4,1759630981,end,1
2696,5,1759631987,end,1
2267,5,1759632306,start,1
4758,1,1759632433,end,1
3239,3,1759632773,end,1
2011,1,1759633315,start,1
3246,2,1759634323,start,1
2267,5,1759634583,end,1
2011,1,1759635217,end,1
4166,2,1759635411,start,1
2011,3,1759635611,start,2
3246,2,1759636336,end,1
3579,4,1759636352,start,1
2011,3,1759636707,end,2
4166,2,1759636853,end,1
4236,2,1759637591,start,1
3772,3,1759637636,start,1
3579,4,1759638709,end,1
4236,2,1759639419,end,1
3772,3,1759639695,end,1
2867,3,1759640101,start,1
3004,2,1759640227,start,1
4726,2,1759640523,start,1
3004,2,1759641387,end,1
4726,2,1759642034,end,1
2867,3,1759642222,end,1
4726,1,1759642513,start,2
3259,3,1759642975,start,1
4427,2,1759643029,start,1
2568,5,1759643745,start,1
3259,3,1759644673,end,1
4427,2,1759644880,end,1
3226,3,1759644943,start,1
3259,5,1759644995,start,2
4726,1,1759645032,end,2
4427,5,1759645308,start,2
2886,4,1759645833,start,1
3226,3,1759645857,end,1
4652,4,1759646004,start,1
3710,1,1759646106,start,1
3226,3,1759646162,start,2
4582,2,1759646173,start,1
2568,5,1759646387,end,1
4427,5,1759646472,end,2
3710,1,1759647133,end,1
3259,5,1759647233,end,2
2568,1,1759647256,start,2
3226,3,1759647336,end,2
3480,3,1759647538,start,1
4582,2,1759647542,end,1
3683,1,1759647756,start,1
2886,4,1759648093,end,1
4582,2,1759648144,start,2
2568,1,1759648197,end,2
4652,4,1759648590,end,1
3683,1,1759648887,end,1
3683,1,1759649309,start,2
4582,2,1759649356,end,2
3480,3,1759649661,end,1
1672,1,1759650621,start,1
3683,1,1759651131,end,2
4020,2,1759651857,start,1
4671,3,1759651895,start,1
3535,3,1759652883,start,1
4020,2,1759653271,end,1
1672,1,1759653291,end,1
4081,3,1759653319,start,1
4068,5,1759653419,start,1
4671,3,1759653550,end,1
4671,1,1759654067,start,2
3066,2,1759654314,start,1
3535,3,1759654394,end,1
4533,5,1759654798,start,1
4081,3,1759654898,end,1
3535,1,1759654904,start,2
4671,1,1759655133,end,2
3066,2,1759655216,end,1
4068,5,1759655865,end,1
4671,5,1759656023,start,3
4533,5,1759656096,end,1
3557,4,1759656198,start,1
1036,3,1759656250,start,1
2788,1,1759656292,start,1
3535,1,1759656379,end,2
4068,2,1759656701,start,2
4671,5,1759656988,end,3
3535,2,1759657211,start,3
2217,2,1759657409,start,1
3557,4,1759657876,end,1
4068,2,1759658060,end,2
1036,3,1759658214,end,1
3557,2,1759658431,start,2
3450,3,1759658483,start,1
3535,2,1759658717,end,3
2788,1,1759658831,end,1
2788,3,1759659492,start,2
2217,2,1759659743,end,1
3178,3,1759660578,start,1
3557,2,1759660694,end,2
3450,3,1759660949,end,1
2710,2,1759661117,start,1
3450,1,1759661678,start,2
2788,3,1759661843,end,2
3178,3,1759662450,end,1
1464,1,1759662672,start,1
2710,2,1759662729,end,1
3178,1,1759662796,start,2
3702,4,1759663263,start,1
3903,2,1759663460,start,1
3450,1,1759663480,end,2
4696,3,1759663829,start,1
1464,1,1759663896,end,1
3178,1,1759664173,end,2
4696,3,1759665155,end,1
2910,2,1759665370,start,1
3702,4,1759665468,end,1
4696,1,1759665543,start,2
3702,4,1759665803,start,2
2180,2,1759665845,start,1
3903,2,1759665846,end,1
4752,1,1759666020,start,1
3903,3,1759666396,start,2
4219,3,1759666956,start,1
3394,1,1759667068,start,1
4752,1,1759667244,end,1
2910,2,1759667347,end,1
4696,1,1759667386,end,2
4533,5,1759667588,start,1
4696,2,1759667769,start,3
3683,1,1759667843,start,1
3903,3,1759668049,end,2
2180,2,1759668139,end,1
3702,4,1759668174,end,2
2520,1,1759668552,start,1
4696,2,1759668773,end,3
3683,1,1759668802,end,1
3394,1,1759669101,end,1
4219,3,1759669305,end,1
3683,1,1759669392,start,2
4533,5,1759669514,end,1
3394,4,1759669562,start,2
1270,3,1759670796,start,1
2520,1,1759670874,end,1
3683,1,1759671659,end,2
1827,4,1759671791,start,1
3394,4,1759671899,end,2
1677,1,1759672067,start,1
4394,1,1759672119,start,1
1270,3,1759672947,end,1
1827,4,1759673228,end,1
1270,4,1759673534,start,2
1677,1,1759673583,end,1
4394,1,1759674269,end,1
3351,2,1759674595,start,1
2654,4,1759675174,start,1
1270,4,1759675505,end,2
1823,5,1759675713,start,1
3351,2,1759676631,end,1
2654,4,1759676767,end,1
2654,2,1759677067,start,2
2733,2,1759677787,start,1
1823,5,1759677861,end,1
2654,2,1759678175,end,2
1851,4,1759678721,start,1
2733,2,1759680366,end,1
1851,4,1759680691,end,1
1428,4,1759680877,start,1
1428,4,1759682642,end,1
2380,3,1759682881,start,1
1671,5,1759683238,start,1
4330,2,1759683596,start,1
2653,1,1759684551,start,1
2380,3,1759684930,end,1
2653,1,1759685515,end,1
1671,5,1759685652,end,1
2380,2,1759685738,start,2
1671,4,1759685995,start,2
4330,2,1759686153,end,1
2653,3,1759686215,start,2
2872,1,1759686326,start,1
2380,2,1759686769,end,2
1671,4,1759686908,end,2
4113,5,1759687044,start,1
2653,3,1759687136,end,2
1671,5,1759687248,start,3
1253,5,1759687458,start,1
4571,5,1759687563,start,1
1671,5,1759688454,end,3
4113,5,1759688667,end,1
2872,1,1759688994,end,1
1253,5,1759689185,end,1
4113,3,1759689254,start,2
4571,5,1759689438,end,1
3803,2,1759689469,start,1
1253,4,1759689772,start,2
4571,1,1759690199,start,2
1253,4,1759690818,end,2
4113,3,1759691093,end,2
3803,2,1759691178,end,1
4571,1,1759692203,end,2
1671,1,1759692584,start,1
1968,4,1759692977,start,1
2589,2,1759693436,start,1
1671,1,1759694142,end,1
3895,2,1759694586,start,1
1968,4,1759694970,end,1
2589,2,1759695908,end,1
1122,4,1759696182,start,1
3895,2,1759696289,end,1
3895,5,1759696682,start,2
1387,4,1759697118,start,1
1122,4,1759698826,end,1
1387,4,1759699048,end,1
3895,5,1759699156,end,2
1146,4,1759700892,start,1
4923,4,1759701989,start,1
2477,4,1759702072,start,1
1146,4,1759702395,end,1
4923,4,1759703794,end,1
